,user_id,exercise_code,Set,Inequality,Trigonometric_function,Logarithm_versus_exponential,Plane_vector,Property_of_function,Image_of_function,Spatial_imagination,Abstract_summarization,Reasoning_and_demonstration,Calculation,is_right_answer
2878,191,13,null,null,null,null,1,null,null,null,null,1,1,1.0
2879,191,14,null,null,null,null,null,0,0,0,1,0,0,0.0
2880,192,0,1,1,null,null,null,null,null,null,null,1,1,1.0
2881,192,1,null,null,1,null,null,null,null,1,null,null,null,0.0
2882,192,2,null,null,1,null,null,null,null,null,null,null,1,1.0
2883,192,3,null,null,null,null,1,null,null,null,null,1,1,1.0
2884,192,4,null,null,null,null,null,0,null,1,null,null,null,0.0
2885,192,5,null,null,null,null,null,null,1,1,null,1,null,1.0
2886,192,6,null,null,null,null,null,1,null,null,1,null,1,1.0
2887,192,7,null,null,null,null,0,null,null,null,null,1,0,0.0
2888,192,8,null,null,0,null,null,null,null,0,null,null,0,0.0
2889,192,9,0,null,0,null,null,0,1,1,null,0,1,0.0
2890,192,10,null,null,null,1,null,null,null,null,null,null,1,0.0
2891,192,11,null,null,null,null,null,1,null,1,null,null,1,1.0
2892,192,12,null,null,1,null,null,null,null,null,null,null,0,0.0
2893,192,13,null,null,null,null,1,null,null,null,null,1,1,1.0
2894,192,14,null,null,null,null,null,0,1,0,0,0,0,0.0
2895,193,0,1,1,null,null,null,null,null,null,null,1,1,1.0
2896,193,1,null,null,1,null,null,null,null,1,null,null,null,1.0
2897,193,2,null,null,1,null,null,null,null,null,null,null,1,0.0
2898,193,3,null,null,null,null,1,null,null,null,null,1,1,1.0
2899,193,4,null,null,null,null,null,0,null,1,null,null,null,0.0
2900,193,5,null,null,null,null,null,null,1,1,null,1,null,1.0
2901,193,6,null,null,null,null,null,1,null,null,1,null,1,1.0
2902,193,7,null,null,null,null,1,null,null,null,null,1,1,0.0
2903,193,8,null,null,1,null,null,null,null,1,null,null,1,1.0
2904,193,9,1,null,1,null,null,1,1,1,null,1,1,1.0
2905,193,10,null,null,null,1,null,null,null,null,null,null,1,0.0
2906,193,11,null,null,null,null,null,1,null,1,null,null,1,1.0
2907,193,12,null,null,1,null,null,null,null,null,null,null,1,0.0
2908,193,13,null,null,null,null,1,null,null,null,null,1,1,1.0
2909,193,14,null,null,null,null,null,1,0,1,0,1,0,0.0
2910,194,0,1,0,null,null,null,null,null,null,null,1,1,0.0
2911,194,1,null,null,1,null,null,null,null,1,null,null,null,1.0
2912,194,2,null,null,0,null,null,null,null,null,null,null,1,0.0
2913,194,3,null,null,null,null,1,null,null,null,null,1,1,1.0
2914,194,4,null,null,null,null,null,1,null,1,null,null,null,1.0
2915,194,5,null,null,null,null,null,null,1,0,null,0,null,0.0
2916,194,6,null,null,null,null,null,1,null,null,1,null,1,0.0
2917,194,7,null,null,null,null,1,null,null,null,null,1,1,1.0
2918,194,8,null,null,1,null,null,null,null,0,null,null,0,0.0
2919,194,9,1,null,1,null,null,1,1,1,null,1,1,1.0
2920,194,10,null,null,null,1,null,null,null,null,null,null,1,1.0
2921,194,11,null,null,null,null,null,1,null,1,null,null,1,1.0
2922,194,12,null,null,1,null,null,null,null,null,null,null,1,1.0
2923,194,13,null,null,null,null,0,null,null,null,null,1,1,0.0
2924,194,14,null,null,null,null,null,0,0,0,0,0,0,0.0
2925,195,0,1,1,null,null,null,null,null,null,null,1,1,1.0
2926,195,1,null,null,1,null,null,null,null,1,null,null,null,1.0
2927,195,2,null,null,1,null,null,null,null,null,null,null,1,1.0
2928,195,3,null,null,null,null,1,null,null,null,null,1,1,1.0
2929,195,4,null,null,null,null,null,1,null,1,null,null,null,1.0
2930,195,5,null,null,null,null,null,null,1,1,null,1,null,1.0
2931,195,6,null,null,null,null,null,1,null,null,1,null,1,1.0
2932,195,7,null,null,null,null,1,null,null,null,null,1,1,0.0
2933,195,8,null,null,0,null,null,null,null,1,null,null,1,0.0
2934,195,9,1,null,0,null,null,0,1,1,null,0,1,0.0
2935,195,10,null,null,null,1,null,null,null,null,null,null,1,1.0
2936,195,11,null,null,null,null,null,1,null,1,null,null,1,1.0
2937,195,12,null,null,1,null,null,null,null,null,null,null,0,0.0
2938,195,13,null,null,null,null,1,null,null,null,null,1,1,1.0
2939,195,14,null,null,null,null,null,0,0,0,0,0,1,0.0
2940,196,0,1,1,null,null,null,null,null,null,null,1,1,1.0
2941,196,1,null,null,1,null,null,null,null,0,null,null,null,0.0
2942,196,2,null,null,1,null,null,null,null,null,null,null,1,1.0
2943,196,3,null,null,null,null,0,null,null,null,null,1,1,0.0
2944,196,4,null,null,null,null,null,1,null,1,null,null,null,1.0
2945,196,5,null,null,null,null,null,null,1,1,null,1,null,1.0
2946,196,6,null,null,null,null,null,1,null,null,1,null,1,1.0
2947,196,7,null,null,null,null,0,null,null,null,null,0,1,0.0
2948,196,8,null,null,1,null,null,null,null,1,null,null,1,1.0
2949,196,9,0,null,0,null,null,1,1,1,null,0,0,0.0
2950,196,10,null,null,null,1,null,null,null,null,null,null,1,1.0
2951,196,11,null,null,null,null,null,1,null,1,null,null,1,0.0
2952,196,12,null,null,0,null,null,null,null,null,null,null,0,0.0
2953,196,13,null,null,null,null,1,null,null,null,null,1,1,1.0
2954,196,14,null,null,null,null,null,1,0,1,0,0,0,0.0
2955,197,0,1,0,null,null,null,null,null,null,null,1,1,0.0
2956,197,1,null,null,1,null,null,null,null,1,null,null,null,0.0
2957,197,2,null,null,1,null,null,null,null,null,null,null,1,0.0
2958,197,3,null,null,null,null,1,null,null,null,null,1,1,0.0
2959,197,4,null,null,null,null,null,0,null,1,null,null,null,0.0
2960,197,5,null,null,null,null,null,null,1,1,null,1,null,1.0
2961,197,6,null,null,null,null,null,1,null,null,1,null,1,1.0
2962,197,7,null,null,null,null,1,null,null,null,null,1,1,0.0
2963,197,8,null,null,0,null,null,null,null,0,null,null,1,0.0
2964,197,9,1,null,1,null,null,0,1,1,null,1,1,0.0
2965,197,10,null,null,null,1,null,null,null,null,null,null,1,0.0
2966,197,11,null,null,null,null,null,1,null,1,null,null,0,0.0
2967,197,12,null,null,1,null,null,null,null,null,null,null,1,0.0
2968,197,13,null,null,null,null,1,null,null,null,null,1,1,1.0
2969,197,14,null,null,null,null,null,0,1,0,0,0,0,0.0
2970,198,0,1,1,null,null,null,null,null,null,null,1,1,1.0
2971,198,1,null,null,1,null,null,null,null,1,null,null,null,1.0
2972,198,2,null,null,1,null,null,null,null,null,null,null,1,0.0
2973,198,3,null,null,null,null,1,null,null,null,null,1,1,1.0
2974,198,4,null,null,null,null,null,1,null,1,null,null,null,0.0
2975,198,5,null,null,null,null,null,null,1,1,null,1,null,1.0
2976,198,6,null,null,null,null,null,1,null,null,1,null,1,1.0
2977,198,7,null,null,null,null,1,null,null,null,null,1,1,1.0
2978,198,8,null,null,1,null,null,null,null,0,null,null,1,0.0
2979,198,9,0,null,1,null,null,1,0,1,null,0,0,0.0
2980,198,10,null,null,null,1,null,null,null,null,null,null,1,1.0
2981,198,11,null,null,null,null,null,1,null,1,null,null,1,1.0
2982,198,12,null,null,1,null,null,null,null,null,null,null,1,1.0
2983,198,13,null,null,null,null,1,null,null,null,null,1,1,1.0
2984,198,14,null,null,null,null,null,0,0,0,0,0,0,0.0
2985,199,0,1,1,null,null,null,null,null,null,null,1,1,0.0
2986,199,1,null,null,1,null,null,null,null,1,null,null,null,1.0
2987,199,2,null,null,1,null,null,null,null,null,null,null,0,0.0
2988,199,3,null,null,null,null,1,null,null,null,null,1,1,0.0
2989,199,4,null,null,null,null,null,0,null,1,null,null,null,0.0
2990,199,5,null,null,null,null,null,null,1,1,null,1,null,1.0
2991,199,6,null,null,null,null,null,1,null,null,1,null,1,1.0
2992,199,7,null,null,null,null,1,null,null,null,null,1,1,1.0
2993,199,8,null,null,1,null,null,null,null,1,null,null,0,0.0
2994,199,9,1,null,1,null,null,1,1,1,null,1,1,1.0
2995,199,10,null,null,null,1,null,null,null,null,null,null,1,0.0
2996,199,11,null,null,null,null,null,1,null,1,null,null,1,0.0
2997,199,12,null,null,0,null,null,null,null,null,null,null,0,0.0
2998,199,13,null,null,null,null,1,null,null,null,null,1,1,1.0
2999,199,14,null,null,null,null,null,0,0,0,0,0,0,0.0
3000,200,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3001,200,1,null,null,1,null,null,null,null,1,null,null,null,1.0
3002,200,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3003,200,3,null,null,null,null,1,null,null,null,null,1,1,1.0
3004,200,4,null,null,null,null,null,1,null,0,null,null,null,0.0
3005,200,5,null,null,null,null,null,null,1,1,null,1,null,1.0
3006,200,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3007,200,7,null,null,null,null,0,null,null,null,null,1,1,0.0
3008,200,8,null,null,0,null,null,null,null,0,null,null,1,0.0
3009,200,9,1,null,1,null,null,0,0,1,null,1,1,0.0
3010,200,10,null,null,null,1,null,null,null,null,null,null,1,0.0
3011,200,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3012,200,12,null,null,0,null,null,null,null,null,null,null,1,0.0
3013,200,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3014,200,14,null,null,null,null,null,0,0,0,0,0,0,0.0
3015,201,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3016,201,1,null,null,1,null,null,null,null,1,null,null,null,1.0
3017,201,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3018,201,3,null,null,null,null,1,null,null,null,null,1,1,1.0
3019,201,4,null,null,null,null,null,1,null,1,null,null,null,1.0
3020,201,5,null,null,null,null,null,null,1,1,null,1,null,1.0
3021,201,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3022,201,7,null,null,null,null,1,null,null,null,null,0,1,0.0
3023,201,8,null,null,1,null,null,null,null,1,null,null,1,1.0
3024,201,9,1,null,1,null,null,1,1,0,null,1,1,0.0
3025,201,10,null,null,null,1,null,null,null,null,null,null,1,1.0
3026,201,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3027,201,12,null,null,0,null,null,null,null,null,null,null,0,0.0
3028,201,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3029,201,14,null,null,null,null,null,0,0,0,0,0,0,0.0
3030,202,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3031,202,1,null,null,1,null,null,null,null,1,null,null,null,0.0
3032,202,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3033,202,3,null,null,null,null,1,null,null,null,null,1,1,1.0
3034,202,4,null,null,null,null,null,1,null,1,null,null,null,1.0
3035,202,5,null,null,null,null,null,null,1,1,null,1,null,1.0
3036,202,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3037,202,7,null,null,null,null,1,null,null,null,null,1,1,1.0
3038,202,8,null,null,1,null,null,null,null,1,null,null,0,0.0
3039,202,9,1,null,1,null,null,1,1,1,null,0,0,0.0
3040,202,10,null,null,null,1,null,null,null,null,null,null,1,1.0
3041,202,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3042,202,12,null,null,1,null,null,null,null,null,null,null,1,1.0
3043,202,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3044,202,14,null,null,null,null,null,0,0,0,0,0,0,0.0
3045,203,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3046,203,1,null,null,0,null,null,null,null,1,null,null,null,0.0
3047,203,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3048,203,3,null,null,null,null,1,null,null,null,null,1,1,1.0
3049,203,4,null,null,null,null,null,1,null,1,null,null,null,1.0
3050,203,5,null,null,null,null,null,null,1,1,null,1,null,1.0
3051,203,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3052,203,7,null,null,null,null,1,null,null,null,null,1,1,1.0
3053,203,8,null,null,1,null,null,null,null,0,null,null,0,0.0
3054,203,9,1,null,0,null,null,0,0,0,null,0,1,0.0
3055,203,10,null,null,null,1,null,null,null,null,null,null,1,0.0
3056,203,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3057,203,12,null,null,1,null,null,null,null,null,null,null,1,0.0
3058,203,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3059,203,14,null,null,null,null,null,0,0,0,0,0,0,0.0
3060,204,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3061,204,1,null,null,1,null,null,null,null,1,null,null,null,1.0
3062,204,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3063,204,3,null,null,null,null,1,null,null,null,null,1,1,1.0
3064,204,4,null,null,null,null,null,1,null,1,null,null,null,1.0
3065,204,5,null,null,null,null,null,null,1,1,null,1,null,1.0
3066,204,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3067,204,7,null,null,null,null,1,null,null,null,null,1,1,1.0
3068,204,8,null,null,1,null,null,null,null,1,null,null,1,1.0
3069,204,9,1,null,1,null,null,1,1,1,null,1,1,1.0
3070,204,10,null,null,null,1,null,null,null,null,null,null,1,1.0
3071,204,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3072,204,12,null,null,1,null,null,null,null,null,null,null,1,1.0
3073,204,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3074,204,14,null,null,null,null,null,0,0,1,0,0,0,0.0
3075,205,0,1,1,null,null,null,null,null,null,null,1,1,0.0
3076,205,1,null,null,1,null,null,null,null,1,null,null,null,1.0
3077,205,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3078,205,3,null,null,null,null,1,null,null,null,null,1,1,1.0
3079,205,4,null,null,null,null,null,1,null,1,null,null,null,1.0
3080,205,5,null,null,null,null,null,null,1,0,null,1,null,0.0
3081,205,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3082,205,7,null,null,null,null,1,null,null,null,null,1,1,1.0
3083,205,8,null,null,0,null,null,null,null,0,null,null,0,0.0
3084,205,9,1,null,1,null,null,1,1,1,null,1,1,1.0
3085,205,10,null,null,null,1,null,null,null,null,null,null,1,1.0
3086,205,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3087,205,12,null,null,1,null,null,null,null,null,null,null,1,1.0
3088,205,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3089,205,14,null,null,null,null,null,1,0,0,1,0,0,0.0
3090,206,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3091,206,1,null,null,1,null,null,null,null,0,null,null,null,0.0
3092,206,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3093,206,3,null,null,null,null,1,null,null,null,null,1,1,0.0
3094,206,4,null,null,null,null,null,1,null,1,null,null,null,1.0
3095,206,5,null,null,null,null,null,null,1,1,null,1,null,1.0
3096,206,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3097,206,7,null,null,null,null,1,null,null,null,null,0,1,0.0
3098,206,8,null,null,0,null,null,null,null,1,null,null,1,0.0
3099,206,9,1,null,1,null,null,1,1,1,null,1,1,1.0
3100,206,10,null,null,null,1,null,null,null,null,null,null,1,1.0
3101,206,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3102,206,12,null,null,1,null,null,null,null,null,null,null,1,1.0
3103,206,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3104,206,14,null,null,null,null,null,0,0,0,0,0,0,0.0
3105,207,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3106,207,1,null,null,1,null,null,null,null,1,null,null,null,1.0
3107,207,2,null,null,0,null,null,null,null,null,null,null,0,0.0
3108,207,3,null,null,null,null,1,null,null,null,null,1,0,0.0
3109,207,4,null,null,null,null,null,1,null,1,null,null,null,0.0
3110,207,5,null,null,null,null,null,null,1,1,null,1,null,1.0
3111,207,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3112,207,7,null,null,null,null,1,null,null,null,null,1,1,1.0
3113,207,8,null,null,0,null,null,null,null,0,null,null,1,0.0
3114,207,9,1,null,1,null,null,0,1,1,null,1,0,0.0
3115,207,10,null,null,null,1,null,null,null,null,null,null,1,1.0
3116,207,11,null,null,null,null,null,1,null,1,null,null,1,0.0
3117,207,12,null,null,0,null,null,null,null,null,null,null,1,0.0
3118,207,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3119,207,14,null,null,null,null,null,1,0,1,0,0,0,0.0
3120,208,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3121,208,1,null,null,1,null,null,null,null,1,null,null,null,1.0
3122,208,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3123,208,3,null,null,null,null,1,null,null,null,null,1,1,1.0
3124,208,4,null,null,null,null,null,1,null,1,null,null,null,1.0
3125,208,5,null,null,null,null,null,null,1,1,null,1,null,1.0
3126,208,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3127,208,7,null,null,null,null,1,null,null,null,null,1,1,1.0
3128,208,8,null,null,1,null,null,null,null,1,null,null,1,1.0
3129,208,9,1,null,0,null,null,1,0,1,null,0,1,0.0
3130,208,10,null,null,null,1,null,null,null,null,null,null,1,1.0
3131,208,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3132,208,12,null,null,1,null,null,null,null,null,null,null,1,1.0
3133,208,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3134,208,14,null,null,null,null,null,0,1,0,0,0,1,0.0
3135,209,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3136,209,1,null,null,1,null,null,null,null,1,null,null,null,1.0
3137,209,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3138,209,3,null,null,null,null,1,null,null,null,null,1,1,1.0
3139,209,4,null,null,null,null,null,0,null,1,null,null,null,0.0
3140,209,5,null,null,null,null,null,null,1,0,null,0,null,0.0
3141,209,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3142,209,7,null,null,null,null,1,null,null,null,null,0,1,0.0
3143,209,8,null,null,1,null,null,null,null,1,null,null,1,1.0
3144,209,9,1,null,1,null,null,1,1,1,null,1,1,1.0
3145,209,10,null,null,null,0,null,null,null,null,null,null,1,0.0
3146,209,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3147,209,12,null,null,0,null,null,null,null,null,null,null,0,0.0
3148,209,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3149,209,14,null,null,null,null,null,0,0,0,1,0,0,0.0
3150,210,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3151,210,1,null,null,1,null,null,null,null,1,null,null,null,1.0
3152,210,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3153,210,3,null,null,null,null,1,null,null,null,null,1,1,0.0
3154,210,4,null,null,null,null,null,1,null,1,null,null,null,0.0
3155,210,5,null,null,null,null,null,null,1,1,null,1,null,1.0
3156,210,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3157,210,7,null,null,null,null,1,null,null,null,null,1,1,1.0
3158,210,8,null,null,1,null,null,null,null,1,null,null,1,1.0
3159,210,9,1,null,1,null,null,1,1,1,null,1,1,1.0
3160,210,10,null,null,null,0,null,null,null,null,null,null,1,0.0
3161,210,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3162,210,12,null,null,0,null,null,null,null,null,null,null,0,0.0
3163,210,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3164,210,14,null,null,null,null,null,0,0,0,0,0,0,0.0
3165,211,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3166,211,1,null,null,0,null,null,null,null,0,null,null,null,0.0
3167,211,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3168,211,3,null,null,null,null,1,null,null,null,null,0,0,0.0
3169,211,4,null,null,null,null,null,0,null,0,null,null,null,0.0
3170,211,5,null,null,null,null,null,null,0,1,null,0,null,0.0
3171,211,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3172,211,7,null,null,null,null,1,null,null,null,null,1,1,1.0
3173,211,8,null,null,0,null,null,null,null,0,null,null,0,0.0
3174,211,9,0,null,0,null,null,1,1,0,null,1,1,0.0
3175,211,10,null,null,null,1,null,null,null,null,null,null,0,0.0
3176,211,11,null,null,null,null,null,1,null,1,null,null,1,1.0
3177,211,12,null,null,0,null,null,null,null,null,null,null,0,0.0
3178,211,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3179,211,14,null,null,null,null,null,0,0,0,0,0,0,0.0
3180,212,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3181,212,1,null,null,1,null,null,null,null,1,null,null,null,0.0
3182,212,2,null,null,1,null,null,null,null,null,null,null,1,1.0
3183,212,3,null,null,null,null,1,null,null,null,null,1,0,0.0
3184,212,4,null,null,null,null,null,1,null,1,null,null,null,1.0
3185,212,5,null,null,null,null,null,null,0,1,null,0,null,0.0
3186,212,6,null,null,null,null,null,1,null,null,1,null,1,1.0
3187,212,7,null,null,null,null,1,null,null,null,null,1,1,1.0
3188,212,8,null,null,1,null,null,null,null,0,null,null,1,0.0
3189,212,9,0,null,1,null,null,1,1,0,null,1,0,0.0
3190,212,10,null,null,null,1,null,null,null,null,null,null,1,0.0
3191,212,11,null,null,null,null,null,0,null,1,null,null,1,0.0
3192,212,12,null,null,0,null,null,null,null,null,null,null,1,0.0
3193,212,13,null,null,null,null,1,null,null,null,null,1,1,1.0
3194,212,14,null,null,null,null,null,0,0,0,0,0,0,0.0
3195,213,0,1,1,null,null,null,null,null,null,null,1,1,1.0
3196,213,1,null,null,1,null,null,null,null,1,null,null,null,1.0
3197,213,2,null,null,1,null,null,null,null,null,null,null,1,1.0
